"FECHA VENTA","ANIO VENTA","MES VENTA","DIA VENTA","CODIGO MUNICIPIO_DANE","DEPARTAMENTO INSTALACION","MUNICIPIO INSTALACION","LATITUD","LONGITUD","TIPO AGENTE","TIPO DE COMBUSTIBLE","EDS ACTIVAS","NUMERO DE VENTAS","VEHICULOS ATENDIDOS","CANTIDAD VOLUMEN SUMINISTRADO"
"2021 Nov 21 12:00:00 AM","2,021","11","21","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","247","173","4,051.26"
"2021 Nov 06 12:00:00 AM","2,021","11","6","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","384","223","3,503.39"
"2021 Nov 14 12:00:00 AM","2,021","11","14","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","176","150","1,788.06"
"2021 Nov 08 12:00:00 AM","2,021","11","8","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","311","220","2,601.56"
"2021 Nov 01 12:00:00 AM","2,021","11","1","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","160","132","1,670.59"
"2021 Nov 10 12:00:00 AM","2,021","11","10","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","752","482","6,252.25"
"2021 Nov 25 12:00:00 AM","2,021","11","25","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","402","302","4,355.93"
"2021 Nov 15 12:00:00 AM","2,021","11","15","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","254","189","3,052.49"
"2021 Nov 16 12:00:00 AM","2,021","11","16","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","211","170","2,305.57"
"2021 Nov 14 12:00:00 AM","2,021","11","14","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","332","197","2,661.83"
"2021 Nov 13 12:00:00 AM","2,021","11","13","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","318","232","5,249.65"
"2021 Nov 19 12:00:00 AM","2,021","11","19","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","770","478","6,289.41"
"2021 Nov 30 12:00:00 AM","2,021","11","30","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","682","448","5,683.56"
"2021 Nov 07 12:00:00 AM","2,021","11","7","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","652","406","4,997.78"
"2021 Nov 03 12:00:00 AM","2,021","11","3","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","305","204","2.562"
"2021 Nov 23 12:00:00 AM","2,021","11","23","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","334","224","2,838.4"
"2021 Nov 28 12:00:00 AM","2,021","11","28","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","307","179","2,327.57"
"2021 Nov 30 12:00:00 AM","2,021","11","30","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","180","141","1,995.56"
"2021 Nov 11 12:00:00 AM","2,021","11","11","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","309","208","2,999.15"
"2021 Nov 06 12:00:00 AM","2,021","11","6","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","297","212","4,896.89"
"2021 Nov 21 12:00:00 AM","2,021","11","21","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","669","407","5,255.14"
"2021 Nov 11 12:00:00 AM","2,021","11","11","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","172","151","1,855.25"
"2021 Nov 17 12:00:00 AM","2,021","11","17","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","720","463","5,688.21"
"2021 Nov 14 12:00:00 AM","2,021","11","14","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","225","158","2,672.34"
"2021 Nov 01 12:00:00 AM","2,021","11","1","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","629","417","5,198.14"
"2021 Nov 22 12:00:00 AM","2,021","11","22","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","210","174","2,266.11"
"2021 Nov 15 12:00:00 AM","2,021","11","15","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","286","198","2,593.64"
"2021 Nov 19 12:00:00 AM","2,021","11","19","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","341","225","2,960.39"
"2021 Nov 01 12:00:00 AM","2,021","11","1","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","238","176","2,992.66"
"2021 Nov 11 12:00:00 AM","2,021","11","11","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","668","434","5,474.31"
"2021 Nov 12 12:00:00 AM","2,021","11","12","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","377","243","3,227.14"
"2021 Nov 02 12:00:00 AM","2,021","11","2","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","355","244","3,240.42"
"2021 Nov 04 12:00:00 AM","2,021","11","4","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","189","167","2,122.15"
"2021 Nov 23 12:00:00 AM","2,021","11","23","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","667","439","5,631.21"
"2021 Nov 26 12:00:00 AM","2,021","11","26","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","241","192","2,510.66"
"2021 Nov 18 12:00:00 AM","2,021","11","18","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","677","441","5,379.67"
"2021 Nov 30 12:00:00 AM","2,021","11","30","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","357","239","2,925.26"
"2021 Nov 09 12:00:00 AM","2,021","11","9","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","169","139","1,795.59"
"2021 Nov 03 12:00:00 AM","2,021","11","3","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","703","458","5,979.65"
"2021 Nov 18 12:00:00 AM","2,021","11","18","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","279","208","6,184.38"
"2021 Nov 16 12:00:00 AM","2,021","11","16","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","346","221","3,131.86"
"2021 Nov 12 12:00:00 AM","2,021","11","12","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","788","503","6,536.87"
"2021 Nov 23 12:00:00 AM","2,021","11","23","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","194","169","5,897.25"
"2021 Nov 27 12:00:00 AM","2,021","11","27","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","378","226","3,097.22"
"2021 Nov 29 12:00:00 AM","2,021","11","29","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","690","450","5,452.87"
"2021 Nov 29 12:00:00 AM","2,021","11","29","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","329","227","2,947.59"
"2021 Nov 22 12:00:00 AM","2,021","11","22","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","264","200","4,462.41"
"2021 Nov 19 12:00:00 AM","2,021","11","19","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","312","233","5,983.45"
"2021 Nov 08 12:00:00 AM","2,021","11","8","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","723","461","5,904.92"
"2021 Nov 15 12:00:00 AM","2,021","11","15","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","595","401","4,927.29"
"2021 Nov 04 12:00:00 AM","2,021","11","4","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","728","451","5,799.63"
"2021 Nov 07 12:00:00 AM","2,021","11","7","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","230","157","3,150.64"
"2021 Nov 03 12:00:00 AM","2,021","11","3","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","275","208","4,505.67"
"2021 Nov 24 12:00:00 AM","2,021","11","24","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","1","99","86","3,958.94"
"2021 Nov 02 12:00:00 AM","2,021","11","2","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","758","505","6,363.82"
"2021 Nov 01 12:00:00 AM","2,021","11","1","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","258","174","2,119.12"
"2021 Nov 03 12:00:00 AM","2,021","11","3","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","166","141","1,709.75"
"2021 Nov 12 12:00:00 AM","2,021","11","12","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","225","189","2,518.12"
"2021 Nov 08 12:00:00 AM","2,021","11","8","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","273","200","5,219.51"
"2021 Nov 28 12:00:00 AM","2,021","11","28","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","654","406","4,933.66"
"2021 Nov 30 12:00:00 AM","2,021","11","30","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","109","94","4,421.23"
"2021 Nov 02 12:00:00 AM","2,021","11","2","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","283","212","5,025.29"
"2021 Nov 17 12:00:00 AM","2,021","11","17","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","339","236","3,043.87"
"2021 Nov 28 12:00:00 AM","2,021","11","28","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","1","87","65","1,372.67"
"2021 Nov 20 12:00:00 AM","2,021","11","20","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","355","214","3,275.04"
"2021 Nov 29 12:00:00 AM","2,021","11","29","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","1","125","105","5,330.75"
"2021 Nov 22 12:00:00 AM","2,021","11","22","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","343","235","3,290.86"
"2021 Nov 16 12:00:00 AM","2,021","11","16","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","283","222","6,133.84"
"2021 Nov 05 12:00:00 AM","2,021","11","5","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","360","235","2,966.9"
"2021 Nov 27 12:00:00 AM","2,021","11","27","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","737","450","6,076.71"
"2021 Nov 29 12:00:00 AM","2,021","11","29","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","196","170","2,210.1"
"2021 Nov 26 12:00:00 AM","2,021","11","26","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","343","227","2,962.68"
"2021 Nov 10 12:00:00 AM","2,021","11","10","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","339","229","2,913.7"
"2021 Nov 09 12:00:00 AM","2,021","11","9","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","266","211","4,941.77"
"2021 Nov 28 12:00:00 AM","2,021","11","28","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","150","130","1,465.12"
"2021 Nov 14 12:00:00 AM","2,021","11","14","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","744","441","5,680.43"
"2021 Nov 11 12:00:00 AM","2,021","11","11","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","288","211","5,978.74"
"2021 Nov 25 12:00:00 AM","2,021","11","25","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","1","113","94","5,384.52"
"2021 Nov 13 12:00:00 AM","2,021","11","13","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","243","214","2,746.11"
"2021 Nov 08 12:00:00 AM","2,021","11","8","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","189","164","2,127.76"
"2021 Nov 23 12:00:00 AM","2,021","11","23","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","172","144","1,780.73"
"2021 Nov 07 12:00:00 AM","2,021","11","7","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","333","194","2,625.01"
"2021 Nov 22 12:00:00 AM","2,021","11","22","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","705","479","6,052.14"
"2021 Nov 20 12:00:00 AM","2,021","11","20","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","302","209","5,210.95"
"2021 Oct 25 12:00:00 AM","2,021","10","25","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","274","204","4,059.5"
"2021 Oct 13 12:00:00 AM","2,021","10","13","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","309","217","2,624.19"
"2021 Oct 08 12:00:00 AM","2,021","10","8","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","716","458","5,614.57"
"2021 Oct 02 12:00:00 AM","2,021","10","2","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","732","457","5,857.79"
"2021 Oct 03 12:00:00 AM","2,021","10","3","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","171","142","1,742.48"
"2021 Oct 31 12:00:00 AM","2,021","10","31","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","164","137","1,666.47"
"2021 Oct 12 12:00:00 AM","2,021","10","12","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","348","247","3,183.87"
"2021 Oct 30 12:00:00 AM","2,021","10","30","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","787","472","6,131.8"
"2021 Oct 30 12:00:00 AM","2,021","10","30","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","293","207","4,186.84"
"2021 Oct 27 12:00:00 AM","2,021","10","27","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","456","326","4,762.74"
"2021 Oct 01 12:00:00 AM","2,021","10","1","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","281","211","5,233.83"
"2021 Oct 17 12:00:00 AM","2,021","10","17","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","208","152","3,140.9"
"2021 Oct 11 12:00:00 AM","2,021","10","11","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","188","151","2,227.23"
"2021 Oct 22 12:00:00 AM","2,021","10","22","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","364","239","2,956.36"
"2021 Oct 20 12:00:00 AM","2,021","10","20","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","339","231","3,205.02"
"2021 Oct 26 12:00:00 AM","2,021","10","26","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","350","236","3,102.54"
"2021 Oct 26 12:00:00 AM","2,021","10","26","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","3","714","447","5,682.89"
"2021 Oct 08 12:00:00 AM","2,021","10","8","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","311","225","4,603.85"
